nombre,apellido,tarjeta,fecha_nacimiento,monto,comercio,fecha,tipo,edad
Alejandro,Juarez,18,1960-05-29,1867.88,Supermercados,2020-05-30,transaccion,65
Alejandro,Juarez,18,1960-05-29,1248.12,Supermercados,2020-05-23,transaccion,65
Alejandro,Juarez,18,1960-05-29,1842.07,Farmacias,2020-04-07,transaccion,65
Alejandro,Juarez,18,1960-05-29,1381.5,Ropa,2020-03-03,transaccion,65
Alejandro,Juarez,18,1960-05-29,806.97,Supermercados,2020-03-14,transaccion,65
Alejandro,Juarez,18,1960-05-29,1195.9,Tiendas por Departamento,2020-01-13,transaccion,65
Alejandro,Juarez,18,1960-05-29,1333.45,Supermercados,2020-05-27,transaccion,65
Alejandro,Juarez,18,1960-05-29,2071.32,Tiendas por Departamento,2020-04-24,transaccion,65
Alejandro,Juarez,18,1960-05-29,853.26,Supermercados,2020-01-21,transaccion,65
Alejandro,Juarez,18,1960-05-29,180.67,Supermercados,2020-04-14,transaccion,65
Alejandro,Juarez,18,1960-05-29,1482.64,Supermercados,2020-04-21,transaccion,65
Alejandro,Juarez,18,1960-05-29,2632.56,Gasolineras,2020-05-16,transaccion,65
Alejandro,Juarez,18,1960-05-29,313.37,Restaurantes,2020-05-03,transaccion,65
Mario,Barrientos,19,1995-03-13,1074.44,Farmacias,2020-06-08,transaccion,31
Mario,Barrientos,19,1995-03-13,702.11,Electronicos,2020-06-05,transaccion,31
Mario,Barrientos,19,1995-03-13,1268.39,Tiendas por Departamento,2020-05-28,transaccion,31
Mario,Barrientos,19,1995-03-13,596.68,Tiendas por Departamento,2020-02-08,transaccion,31
Mario,Barrientos,19,1995-03-13,2228.19,Restaurantes,2020-01-27,transaccion,31
Mario,Barrientos,19,1995-03-13,1855.86,Gasolineras,2020-05-15,transaccion,31
Mario,Barrientos,19,1995-03-13,2852.17,Supermercados,2020-02-05,transaccion,31
Mario,Barrientos,19,1995-03-13,2202.35,Supermercados,2020-06-16,transaccion,31
Mario,Barrientos,19,1995-03-13,2475.36,Supermercados,2020-05-16,transaccion,31
Mario,Barrientos,19,1995-03-13,2092.62,Abarroterias,2020-02-20,transaccion,31
Mario,Barrientos,19,1995-03-13,2315.57,Supermercados,2020-02-19,transaccion,31
Mario,Barrientos,19,1995-03-13,1339.76,Restaurantes,2020-03-25,transaccion,31
Mario,Barrientos,19,1995-03-13,1829.3,Gasolineras,2020-04-10,transaccion,31
Mario,Barrientos,19,1995-03-13,2139.77,Restaurantes,2020-03-12,transaccion,31
Mario,Barrientos,19,1995-03-13,1632.55,Restaurantes,2020-03-12,transaccion,31
Mario,Barrientos,19,1995-03-13,1420.14,Abarroterias,2020-03-09,transaccion,31
Mario,Barrientos,19,1995-03-13,1296.3,Supermercados,2020-06-02,transaccion,31
Mario,Barrientos,19,1995-03-13,951.1,Tiendas por Departamento,2020-04-18,transaccion,31
Mario,Barrientos,19,1995-03-13,966.9,Tiendas por Departamento,2020-05-28,transaccion,31
Mario,Barrientos,19,1995-03-13,554.93,Restaurantes,2020-05-11,transaccion,31
Mario,Barrientos,19,1995-03-13,718.38,Gasolineras,2020-02-03,transaccion,31
Mario,Barrientos,19,1995-03-13,477.51,Supermercados,2020-05-26,transaccion,31
Mario,Barrientos,19,1995-03-13,825.32,Farmacias,2020-06-14,transaccion,31
Mario,Barrientos,19,1995-03-13,1173.99,Abarroterias,2020-05-26,transaccion,31
Mario,Barrientos,19,1995-03-13,1405.34,Farmacias,2020-03-26,transaccion,31
Mario,Barrientos,19,1995-03-13,2303.18,Supermercados,2020-06-18,transaccion,31
Mario,Barrientos,19,1995-03-13,2160.95,Supermercados,2020-02-26,transaccion,31
Mario,Barrientos,19,1995-03-13,1978.24,Supermercados,2020-05-04,transaccion,31
Mario,Barrientos,19,1995-03-13,1103.2,Supermercados,2020-02-24,transaccion,31
Mario,Barrientos,19,1995-03-13,2147.2,Farmacias,2020-01-03,transaccion,31
Mario,Barrientos,19,1995-03-13,1289.56,Supermercados,2020-02-27,transaccion,31
Mario,Barrientos,19,1995-03-13,1929.57,Comercio General,2020-03-13,transaccion,31
Mario,Barrientos,19,1995-03-13,1835.72,Restaurantes,2020-04-25,transaccion,31
Mario,Barrientos,19,1995-03-13,1617.73,Farmacias,2020-06-21,transaccion,31
Mario,Barrientos,19,1995-03-13,1475.56,Gasolineras,2020-02-14,transaccion,31
Mario,Barrientos,19,1995-03-13,1594.95,Restaurantes,2020-05-02,transaccion,31
Mario,Barrientos,19,1995-03-13,1422.59,Supermercados,2020-04-10,transaccion,31
Mario,Barrientos,19,1995-03-13,1624.06,Restaurantes,2020-06-28,transaccion,31
Mario,Barrientos,19,1995-03-13,2184.11,Gasolineras,2020-02-17,transaccion,31
Mario,Barrientos,19,1995-03-13,1575.31,Gasolineras,2020-03-03,transaccion,31
Mario,Barrientos,19,1995-03-13,969.51,Restaurantes,2020-04-25,transaccion,31
Mario,Barrientos,19,1995-03-13,945.2,Supermercados,2020-04-02,transaccion,31
Mario,Barrientos,19,1995-03-13,1156.38,Tiendas por Departamento,2020-01-08,transaccion,31
Mario,Barrientos,19,1995-03-13,298.39,Ropa,2020-02-23,transaccion,31
Mario,Barrientos,19,1995-03-13,1858.35,Supermercados,2020-03-18,transaccion,31
Mario,Barrientos,19,1995-03-13,1662.23,Restaurantes,2020-04-09,transaccion,31
Mario,Barrientos,19,1995-03-13,2147.22,Ropa,2020-03-22,transaccion,31
Mario,Barrientos,19,1995-03-13,551.11,Restaurantes,2020-02-03,transaccion,31
Mario,Barrientos,19,1995-03-13,1729.33,Supermercados,2020-05-16,transaccion,31
Mario,Barrientos,19,1995-03-13,2014.28,Supermercados,2020-02-08,transaccion,31
Mario,Barrientos,19,1995-03-13,607.26,Gasolineras,2020-05-17,transaccion,31
Leonel,Media,20,1977-01-31,2199.15,Restaurantes,2020-03-02,transaccion,49
Leonel,Media,20,1977-01-31,1188.45,Comercio General,2020-01-15,transaccion,49
Leonel,Media,20,1977-01-31,2621.85,Gasolineras,2020-02-09,transaccion,49
Leonel,Media,20,1977-01-31,1765.19,Abarroterias,2020-01-15,transaccion,49
Leonel,Media,20,1977-01-31,1212.46,Supermercados,2020-01-19,transaccion,49
Leonel,Media,20,1977-01-31,1805.09,Tiendas por Departamento,2020-02-22,transaccion,49
Leonel,Media,20,1977-01-31,1513.44,Gasolineras,2020-05-05,transaccion,49
Leonel,Media,20,1977-01-31,2235.1,Supermercados,2020-03-05,transaccion,49
Leonel,Media,20,1977-01-31,2490.48,Restaurantes,2020-01-01,transaccion,49
Leonel,Media,20,1977-01-31,1759.27,Restaurantes,2020-01-06,transaccion,49
Leonel,Media,20,1977-01-31,1851.78,Restaurantes,2020-04-16,transaccion,49
Leonel,Media,20,1977-01-31,2563.43,Restaurantes,2020-01-20,transaccion,49
Leonel,Media,20,1977-01-31,1411.54,Supermercados,2020-05-28,transaccion,49
Leonel,Media,20,1977-01-31,220.2,Gasolineras,2020-02-13,transaccion,49
Leonel,Media,20,1977-01-31,655.89,Tiendas por Departamento,2020-04-24,transaccion,49
Leonel,Media,20,1977-01-31,1396.8,Supermercados,2020-02-22,transaccion,49
Leonel,Media,20,1977-01-31,2199.43,Supermercados,2020-04-13,transaccion,49
Leonel,Media,20,1977-01-31,1124.15,Gasolineras,2020-04-04,transaccion,49
Leonel,Media,20,1977-01-31,1628.45,Supermercados,2020-05-04,transaccion,49
Leonel,Media,20,1977-01-31,0.0,Farmacias,2020-05-22,reconciliacion,49
Leonel,Media,20,1977-01-31,1386.44,Supermercados,2020-01-21,transaccion,49
Leonel,Media,20,1977-01-31,782.93,Abarroterias,2020-06-24,transaccion,49
Leonel,Media,20,1977-01-31,1080.03,Supermercados,2020-06-29,transaccion,49
Leonel,Media,20,1977-01-31,1432.4,Abarroterias,2020-04-08,transaccion,49
Leonel,Media,20,1977-01-31,1490.91,Restaurantes,2020-05-09,transaccion,49
Leonel,Media,20,1977-01-31,2600.02,Gasolineras,2020-02-21,transaccion,49
Leonel,Media,20,1977-01-31,1170.39,Restaurantes,2020-03-18,transaccion,49
Leonel,Media,20,1977-01-31,980.66,Restaurantes,2020-06-08,transaccion,49
Leonel,Media,20,1977-01-31,1106.96,Gasolineras,2020-03-01,transaccion,49
Leonel,Media,20,1977-01-31,968.87,Tiendas por Departamento,2020-06-02,transaccion,49
Leonel,Media,20,1977-01-31,1004.26,Gasolineras,2020-01-23,transaccion,49
Leonel,Media,20,1977-01-31,1663.9,Restaurantes,2020-05-10,transaccion,49
Leonel,Media,20,1977-01-31,2042.63,Supermercados,2020-03-13,transaccion,49
Leonel,Media,20,1977-01-31,686.3,Gasolineras,2020-02-03,transaccion,49
Leonel,Media,20,1977-01-31,0.0,Restaurantes,2020-06-19,reconciliacion,49
Leonel,Media,20,1977-01-31,1208.59,Restaurantes,2020-03-31,transaccion,49
Leonel,Media,20,1977-01-31,2377.83,Restaurantes,2020-05-04,transaccion,49
Leonel,Media,20,1977-01-31,940.13,Electronicos,2020-05-12,transaccion,49
Leonel,Media,20,1977-01-31,1877.78,Abarroterias,2020-05-02,transaccion,49
Leonel,Media,20,1977-01-31,1928.83,Restaurantes,2020-02-06,transaccion,49
Leonel,Media,20,1977-01-31,950.81,Gasolineras,2020-02-21,transaccion,49
Leonel,Media,20,1977-01-31,1608.55,Restaurantes,2020-06-30,transaccion,49
Leonel,Media,20,1977-01-31,1743.48,Restaurantes,2020-05-19,transaccion,49
Leonel,Media,20,1977-01-31,1302.22,Restaurantes,2020-06-14,transaccion,49
Leonel,Media,20,1977-01-31,1638.72,Supermercados,2020-04-09,transaccion,49
Leonel,Media,20,1977-01-31,752.58,Farmacias,2020-05-26,transaccion,49
Leonel,Media,20,1977-01-31,717.84,Farmacias,2020-02-20,transaccion,49
Leonel,Media,20,1977-01-31,1904.78,Ropa,2020-06-13,transaccion,49
Leonel,Media,20,1977-01-31,937.1,Restaurantes,2020-05-23,transaccion,49
Leonel,Media,20,1977-01-31,2523.53,Comercio General,2020-04-06,transaccion,49
Leonel,Media,20,1977-01-31,2133.0,Comercio General,2020-06-29,transaccion,49
Leonel,Media,20,1977-01-31,1155.81,Supermercados,2020-02-01,transaccion,49
Leonel,Media,20,1977-01-31,1589.9,Comercio General,2020-03-30,transaccion,49
Amanda,Sandoval,21,1991-03-26,1536.36,Restaurantes,2020-02-08,transaccion,35
Amanda,Sandoval,21,1991-03-26,988.63,Tiendas por Departamento,2020-01-24,transaccion,35
Amanda,Sandoval,21,1991-03-26,2162.59,Supermercados,2020-04-02,transaccion,35
Amanda,Sandoval,21,1991-03-26,788.83,Ropa,2020-02-26,transaccion,35
Amanda,Sandoval,21,1991-03-26,1206.89,Supermercados,2020-05-08,transaccion,35
Amanda,Sandoval,21,1991-03-26,1516.15,Gasolineras,2020-06-06,transaccion,35
Amanda,Sandoval,21,1991-03-26,2913.93,Supermercados,2020-05-15,transaccion,35
Amanda,Sandoval,21,1991-03-26,1274.14,Supermercados,2020-01-27,transaccion,35
Amanda,Sandoval,21,1991-03-26,1088.78,Abarroterias,2020-04-01,transaccion,35
Amanda,Sandoval,21,1991-03-26,1171.75,Farmacias,2020-03-11,transaccion,35
Amanda,Sandoval,21,1991-03-26,1718.97,Supermercados,2020-06-13,transaccion,35
Amanda,Sandoval,21,1991-03-26,791.6,Comercio General,2020-01-09,transaccion,35
Amanda,Sandoval,21,1991-03-26,1728.72,Ropa,2020-01-21,transaccion,35
Amanda,Sandoval,21,1991-03-26,858.13,Comercio General,2020-03-09,transaccion,35
Amanda,Sandoval,21,1991-03-26,1644.17,Tiendas por Departamento,2020-03-29,transaccion,35
Amanda,Sandoval,21,1991-03-26,1890.1,Gasolineras,2020-01-14,transaccion,35
Amanda,Sandoval,21,1991-03-26,1542.92,Farmacias,2020-02-07,transaccion,35
Amanda,Sandoval,21,1991-03-26,984.57,Ropa,2020-06-16,transaccion,35
Amanda,Sandoval,21,1991-03-26,1242.06,Gasolineras,2020-01-02,transaccion,35
Amanda,Sandoval,21,1991-03-26,1052.68,Abarroterias,2020-02-18,transaccion,35
Amanda,Sandoval,21,1991-03-26,2329.58,Electronicos,2020-03-28,transaccion,35
Amanda,Sandoval,21,1991-03-26,1041.4,Restaurantes,2020-02-17,transaccion,35
Amanda,Sandoval,21,1991-03-26,1624.82,Supermercados,2020-01-04,transaccion,35
Amanda,Sandoval,21,1991-03-26,1482.42,Tiendas por Departamento,2020-04-10,transaccion,35
Amanda,Sandoval,21,1991-03-26,1749.63,Gasolineras,2020-05-10,transaccion,35
Amanda,Sandoval,21,1991-03-26,1427.56,Supermercados,2020-01-22,transaccion,35
Amanda,Sandoval,21,1991-03-26,950.64,Restaurantes,2020-04-06,transaccion,35
Amanda,Sandoval,21,1991-03-26,663.2,Gasolineras,2020-04-09,transaccion,35
Amanda,Sandoval,21,1991-03-26,2364.9,Gasolineras,2020-02-13,transaccion,35
Amanda,Sandoval,21,1991-03-26,1589.2,Gasolineras,2020-06-08,transaccion,35
Amanda,Sandoval,21,1991-03-26,1428.12,Supermercados,2020-06-06,transaccion,35
Amanda,Sandoval,21,1991-03-26,1216.41,Gasolineras,2020-02-09,transaccion,35
Amanda,Sandoval,21,1991-03-26,2672.05,Restaurantes,2020-02-11,transaccion,35
Amanda,Sandoval,21,1991-03-26,2043.62,Farmacias,2020-01-07,transaccion,35
Amanda,Sandoval,21,1991-03-26,1338.56,Electronicos,2020-05-16,transaccion,35
Amanda,Sandoval,21,1991-03-26,1924.57,Comercio General,2020-03-10,transaccion,35
Amanda,Sandoval,21,1991-03-26,1606.6,Restaurantes,2020-06-04,transaccion,35
Amanda,Sandoval,21,1991-03-26,1199.72,Farmacias,2020-06-12,transaccion,35
Amanda,Sandoval,21,1991-03-26,1227.31,Restaurantes,2020-05-27,transaccion,35
Amanda,Sandoval,21,1991-03-26,2152.3,Supermercados,2020-03-09,transaccion,35
Amanda,Sandoval,21,1991-03-26,2730.65,Ropa,2020-05-05,transaccion,35
Amanda,Sandoval,21,1991-03-26,1655.46,Electronicos,2020-03-07,transaccion,35
Amanda,Sandoval,21,1991-03-26,2170.19,Supermercados,2020-03-14,transaccion,35
Amanda,Sandoval,21,1991-03-26,795.49,Electronicos,2020-01-23,transaccion,35
Amanda,Sandoval,21,1991-03-26,912.61,Farmacias,2020-02-04,transaccion,35
Amanda,Sandoval,21,1991-03-26,1594.08,Supermercados,2020-05-01,transaccion,35
Amanda,Sandoval,21,1991-03-26,917.69,Supermercados,2020-01-24,transaccion,35
Amanda,Sandoval,21,1991-03-26,705.95,Supermercados,2020-02-09,transaccion,35
Amanda,Sandoval,21,1991-03-26,2048.85,Farmacias,2020-01-23,transaccion,35
Amanda,Sandoval,21,1991-03-26,1716.42,Supermercados,2020-03-26,transaccion,35
Amanda,Sandoval,21,1991-03-26,2490.11,Restaurantes,2020-03-25,transaccion,35
Amanda,Sandoval,21,1991-03-26,2521.48,Comercio General,2020-05-01,transaccion,35
Amanda,Sandoval,21,1991-03-26,1011.23,Supermercados,2020-03-16,transaccion,35
Amanda,Sandoval,21,1991-03-26,1094.78,Restaurantes,2020-04-20,transaccion,35
Amanda,Sandoval,21,1991-03-26,990.59,Restaurantes,2020-03-17,transaccion,35
Amanda,Sandoval,21,1991-03-26,1566.67,Restaurantes,2020-02-10,transaccion,35
Antonio,Ortiz,22,1978-07-11,772.33,Supermercados,2020-02-17,transaccion,47
Antonio,Ortiz,22,1978-07-11,1925.61,Farmacias,2020-06-29,transaccion,47
Antonio,Ortiz,22,1978-07-11,1275.2,Restaurantes,2020-03-31,transaccion,47
Antonio,Ortiz,22,1978-07-11,1775.93,Restaurantes,2020-06-01,transaccion,47
Antonio,Ortiz,22,1978-07-11,2028.27,Restaurantes,2020-06-15,transaccion,47
Antonio,Ortiz,22,1978-07-11,1847.66,Supermercados,2020-04-19,transaccion,47
Antonio,Ortiz,22,1978-07-11,2096.49,Supermercados,2020-05-09,transaccion,47
Antonio,Ortiz,22,1978-07-11,2425.56,Tiendas por Departamento,2020-01-26,transaccion,47
Antonio,Ortiz,22,1978-07-11,949.11,Tiendas por Departamento,2020-01-16,transaccion,47
Antonio,Ortiz,22,1978-07-11,1253.37,Tiendas por Departamento,2020-04-25,transaccion,47
Antonio,Ortiz,22,1978-07-11,2646.51,Supermercados,2020-04-21,transaccion,47
Antonio,Ortiz,22,1978-07-11,600.38,Supermercados,2020-03-13,transaccion,47
Antonio,Ortiz,22,1978-07-11,1467.48,Restaurantes,2020-06-23,transaccion,47
Antonio,Ortiz,22,1978-07-11,1309.95,Restaurantes,2020-06-08,transaccion,47
Antonio,Ortiz,22,1978-07-11,1719.33,Gasolineras,2020-04-04,transaccion,47
Antonio,Ortiz,22,1978-07-11,1255.67,Restaurantes,2020-05-10,transaccion,47
Antonio,Ortiz,22,1978-07-11,635.3,Restaurantes,2020-03-29,transaccion,47
Antonio,Ortiz,22,1978-07-11,1315.45,Gasolineras,2020-05-11,transaccion,47
Antonio,Ortiz,22,1978-07-11,1241.3,Restaurantes,2020-06-30,transaccion,47
Antonio,Ortiz,22,1978-07-11,2519.35,Restaurantes,2020-04-02,transaccion,47
Antonio,Ortiz,22,1978-07-11,1792.59,Tiendas por Departamento,2020-04-29,transaccion,47
Antonio,Ortiz,22,1978-07-11,1681.74,Supermercados,2020-02-11,transaccion,47
Antonio,Ortiz,22,1978-07-11,1526.08,Gasolineras,2020-05-26,transaccion,47
Antonio,Ortiz,22,1978-07-11,1675.64,Supermercados,2020-06-25,transaccion,47
Antonio,Ortiz,22,1978-07-11,2447.25,Gasolineras,2020-02-27,transaccion,47
Antonio,Ortiz,22,1978-07-11,3472.31,Restaurantes,2020-05-07,transaccion,47
Antonio,Ortiz,22,1978-07-11,889.52,Supermercados,2020-06-04,transaccion,47
Antonio,Ortiz,22,1978-07-11,1463.69,Restaurantes,2020-02-14,transaccion,47
Antonio,Ortiz,22,1978-07-11,1072.99,Gasolineras,2020-03-17,transaccion,47
Antonio,Ortiz,22,1978-07-11,1424.18,Supermercados,2020-02-09,transaccion,47
Antonio,Ortiz,22,1978-07-11,1953.78,Tiendas por Departamento,2020-03-28,transaccion,47
Antonio,Ortiz,22,1978-07-11,1815.97,Abarroterias,2020-01-01,transaccion,47
Antonio,Ortiz,22,1978-07-11,793.35,Supermercados,2020-01-15,transaccion,47
Antonio,Ortiz,22,1978-07-11,1721.85,Farmacias,2020-02-29,transaccion,47
Antonio,Ortiz,22,1978-07-11,1286.98,Restaurantes,2020-03-09,transaccion,47
Antonio,Ortiz,22,1978-07-11,975.26,Gasolineras,2020-03-07,transaccion,47
Antonio,Ortiz,22,1978-07-11,882.15,Restaurantes,2020-06-09,transaccion,47
Antonio,Ortiz,22,1978-07-11,1882.96,Abarroterias,2020-02-21,transaccion,47
Antonio,Ortiz,22,1978-07-11,230.67,Restaurantes,2020-01-11,transaccion,47
Antonio,Ortiz,22,1978-07-11,2262.42,Restaurantes,2020-05-30,transaccion,47
Antonio,Ortiz,22,1978-07-11,1296.72,Gasolineras,2020-04-15,transaccion,47
Antonio,Ortiz,22,1978-07-11,1556.02,Restaurantes,2020-03-24,transaccion,47
Antonio,Ortiz,22,1978-07-11,1510.3,Gasolineras,2020-06-28,transaccion,47
Antonio,Ortiz,22,1978-07-11,1997.32,Farmacias,2020-06-26,transaccion,47
Antonio,Ortiz,22,1978-07-11,0.0,Tiendas por Departamento,2020-06-25,reconciliacion,47
Antonio,Ortiz,22,1978-07-11,1681.71,Tiendas por Departamento,2020-05-23,transaccion,47
Antonio,Ortiz,22,1978-07-11,1052.62,Restaurantes,2020-05-26,transaccion,47
Mario,Juarez,23,1950-11-05,2682.28,Restaurantes,2020-01-05,transaccion,75
Mario,Juarez,23,1950-11-05,1935.07,Ropa,2020-06-01,transaccion,75
Mario,Juarez,23,1950-11-05,1002.32,Gasolineras,2020-06-24,transaccion,75
Mario,Juarez,23,1950-11-05,1263.52,Restaurantes,2020-03-26,transaccion,75
Mario,Juarez,23,1950-11-05,1997.89,Supermercados,2020-04-14,transaccion,75
Mario,Juarez,23,1950-11-05,2178.55,Ropa,2020-06-26,transaccion,75
Mario,Juarez,23,1950-11-05,2652.75,Supermercados,2020-04-17,transaccion,75
Mario,Juarez,23,1950-11-05,2591.09,Restaurantes,2020-05-10,transaccion,75
Mario,Juarez,23,1950-11-05,1871.24,Supermercados,2020-05-13,transaccion,75
Mario,Juarez,23,1950-11-05,1363.46,Supermercados,2020-01-27,transaccion,75
Mario,Juarez,23,1950-11-05,1774.9,Supermercados,2020-04-21,transaccion,75
Mario,Juarez,23,1950-11-05,667.57,Comercio General,2020-06-09,transaccion,75
Mario,Juarez,23,1950-11-05,1374.77,Supermercados,2020-03-01,transaccion,75
Mario,Juarez,23,1950-11-05,2469.87,Abarroterias,2020-06-26,transaccion,75
Mario,Juarez,23,1950-11-05,1010.07,Electronicos,2020-05-10,transaccion,75
Mario,Juarez,23,1950-11-05,1234.02,Ropa,2020-03-07,transaccion,75
Mario,Juarez,23,1950-11-05,1802.84,Restaurantes,2020-05-27,transaccion,75
Mario,Juarez,23,1950-11-05,3188.87,Tiendas por Departamento,2020-02-21,transaccion,75
Mario,Juarez,23,1950-11-05,1514.53,Comercio General,2020-06-25,transaccion,75
Mario,Juarez,23,1950-11-05,791.02,Supermercados,2020-01-04,transaccion,75
Mario,Juarez,23,1950-11-05,2065.48,Restaurantes,2020-03-20,transaccion,75
Mario,Juarez,23,1950-11-05,1542.04,Restaurantes,2020-01-24,transaccion,75
Mario,Juarez,23,1950-11-05,2401.19,Restaurantes,2020-04-05,transaccion,75
Mario,Juarez,23,1950-11-05,1535.51,Gasolineras,2020-04-08,transaccion,75
Mario,Juarez,23,1950-11-05,1948.68,Supermercados,2020-02-21,transaccion,75
Mario,Juarez,23,1950-11-05,1190.93,Ropa,2020-06-05,transaccion,75
Mario,Juarez,23,1950-11-05,893.02,Comercio General,2020-04-01,transaccion,75
Mario,Juarez,23,1950-11-05,489.87,Gasolineras,2020-02-12,transaccion,75
Mario,Juarez,23,1950-11-05,747.04,Ropa,2020-03-27,transaccion,75
Mario,Juarez,23,1950-11-05,639.21,Restaurantes,2020-01-18,transaccion,75
Mario,Juarez,23,1950-11-05,1558.09,Supermercados,2020-01-25,transaccion,75
Mario,Juarez,23,1950-11-05,1142.34,Comercio General,2020-04-07,transaccion,75
Mario,Juarez,23,1950-11-05,977.49,Tiendas por Departamento,2020-02-16,transaccion,75
Mario,Juarez,23,1950-11-05,1161.35,Supermercados,2020-04-16,transaccion,75
Mario,Juarez,23,1950-11-05,2191.91,Abarroterias,2020-01-25,transaccion,75
Mario,Juarez,23,1950-11-05,1883.33,Supermercados,2020-04-08,transaccion,75
Mario,Juarez,23,1950-11-05,1572.47,Restaurantes,2020-06-04,transaccion,75
Mario,Juarez,23,1950-11-05,2078.77,Supermercados,2020-06-04,transaccion,75
Mario,Juarez,23,1950-11-05,2007.72,Farmacias,2020-03-11,transaccion,75
Mario,Juarez,23,1950-11-05,1119.46,Farmacias,2020-04-18,transaccion,75
Mario,Juarez,23,1950-11-05,1966.71,Restaurantes,2020-03-11,transaccion,75
Mario,Juarez,23,1950-11-05,1958.24,Gasolineras,2020-06-05,transaccion,75
Mario,Juarez,23,1950-11-05,1206.09,Farmacias,2020-01-22,transaccion,75
Mario,Juarez,23,1950-11-05,1171.97,Farmacias,2020-05-04,transaccion,75
Mario,Juarez,23,1950-11-05,1049.61,Restaurantes,2020-02-01,transaccion,75
Mario,Juarez,23,1950-11-05,1636.71,Restaurantes,2020-03-14,transaccion,75
Mario,Juarez,23,1950-11-05,1121.32,Comercio General,2020-03-25,transaccion,75
Mario,Juarez,23,1950-11-05,1621.45,Restaurantes,2020-01-24,transaccion,75
Mario,Juarez,23,1950-11-05,1114.4,Tiendas por Departamento,2020-06-20,transaccion,75
Mario,Juarez,23,1950-11-05,1132.5,Restaurantes,2020-05-27,transaccion,75
Andrés,Ruíz,24,1954-07-23,1808.99,Gasolineras,2020-03-06,transaccion,71
Andrés,Ruíz,24,1954-07-23,1625.19,Tiendas por Departamento,2020-01-31,transaccion,71
Andrés,Ruíz,24,1954-07-23,1823.55,Supermercados,2020-02-18,transaccion,71
Andrés,Ruíz,24,1954-07-23,2210.72,Abarroterias,2020-05-22,transaccion,71
Andrés,Ruíz,24,1954-07-23,2347.87,Farmacias,2020-05-14,transaccion,71
Andrés,Ruíz,24,1954-07-23,1701.6,Gasolineras,2020-04-08,transaccion,71
Andrés,Ruíz,24,1954-07-23,1388.65,Ropa,2020-04-26,transaccion,71
Andrés,Ruíz,24,1954-07-23,1738.49,Gasolineras,2020-06-19,transaccion,71
Andrés,Ruíz,24,1954-07-23,1467.93,Restaurantes,2020-04-11,transaccion,71
Andrés,Ruíz,24,1954-07-23,1802.82,Supermercados,2020-05-04,transaccion,71
Andrés,Ruíz,24,1954-07-23,1088.37,Comercio General,2020-06-01,transaccion,71
Andrés,Ruíz,24,1954-07-23,1590.13,Supermercados,2020-02-12,transaccion,71
Andrés,Ruíz,24,1954-07-23,1172.5,Supermercados,2020-02-08,transaccion,71
Andrés,Ruíz,24,1954-07-23,868.45,Restaurantes,2020-01-01,transaccion,71
Andrés,Ruíz,24,1954-07-23,1282.11,Supermercados,2020-01-03,transaccion,71
Andrés,Ruíz,24,1954-07-23,1778.17,Electronicos,2020-03-19,transaccion,71
Andrés,Ruíz,24,1954-07-23,1559.17,Restaurantes,2020-01-06,transaccion,71
Andrés,Ruíz,24,1954-07-23,1776.61,Abarroterias,2020-03-20,transaccion,71
Andrés,Ruíz,24,1954-07-23,2258.51,Restaurantes,2020-01-15,transaccion,71
Andrés,Ruíz,24,1954-07-23,1058.79,Gasolineras,2020-02-24,transaccion,71
Andrés,Ruíz,24,1954-07-23,2334.8,Abarroterias,2020-05-10,transaccion,71
Andrés,Ruíz,24,1954-07-23,1073.4,Restaurantes,2020-04-23,transaccion,71
Andrés,Ruíz,24,1954-07-23,1014.53,Farmacias,2020-06-17,transaccion,71
Andrés,Ruíz,24,1954-07-23,1877.34,Gasolineras,2020-04-29,transaccion,71
Andrés,Ruíz,24,1954-07-23,1164.59,Farmacias,2020-02-26,transaccion,71
Andrés,Ruíz,24,1954-07-23,1548.09,Farmacias,2020-06-11,transaccion,71
Andrés,Ruíz,24,1954-07-23,2108.62,Gasolineras,2020-06-02,transaccion,71
Andrés,Ruíz,24,1954-07-23,1881.8,Supermercados,2020-06-21,transaccion,71
Andrés,Ruíz,24,1954-07-23,1515.39,Supermercados,2020-05-08,transaccion,71
Andrés,Ruíz,24,1954-07-23,1487.88,Comercio General,2020-05-25,transaccion,71
Andrés,Ruíz,24,1954-07-23,1441.64,Supermercados,2020-03-13,transaccion,71
Andrés,Ruíz,24,1954-07-23,1838.08,Abarroterias,2020-01-09,transaccion,71
Andrés,Ruíz,24,1954-07-23,1363.06,Supermercados,2020-06-16,transaccion,71
Andrés,Ruíz,24,1954-07-23,1341.11,Ropa,2020-02-09,transaccion,71
Andrés,Ruíz,24,1954-07-23,1353.5,Gasolineras,2020-05-15,transaccion,71
Andrés,Ruíz,24,1954-07-23,668.46,Gasolineras,2020-06-08,transaccion,71
Andrés,Ruíz,24,1954-07-23,2020.42,Restaurantes,2020-06-02,transaccion,71
Andrés,Ruíz,24,1954-07-23,1351.76,Supermercados,2020-05-02,transaccion,71
Andrés,Ruíz,24,1954-07-23,1694.62,Supermercados,2020-05-15,transaccion,71
Andrés,Ruíz,24,1954-07-23,1105.27,Supermercados,2020-03-27,transaccion,71
Andrés,Ruíz,24,1954-07-23,979.46,Restaurantes,2020-01-08,transaccion,71
Andrés,Ruíz,24,1954-07-23,1361.39,Supermercados,2020-03-07,transaccion,71
